2023-11-27T21:45:08,96
2023-11-27T21:50:10,97
2023-11-27T21:55:10,97
2023-11-27T22:00:10,96
2023-11-27T22:05:08,100
2023-11-27T22:10:10,97
2023-11-27T22:15:13,101
2023-11-27T22:20:10,101
2023-11-27T22:25:12,102
2023-11-27T22:30:11,103
2023-11-27T22:35:09,105
2023-11-27T22:40:12,104
2023-11-27T22:46:31,105
2023-11-27T22:50:10,105
2023-11-27T22:55:10,107
2023-11-27T23:00:09,None
2023-11-27T23:05:13,108
2023-11-27T23:05:48,108
2023-11-27T23:10:08,106
2023-11-27T23:15:09,None
2023-11-27T23:20:12,None
2023-11-27T23:25:10,115
2023-11-27T23:30:09,116
2023-11-27T23:35:11,114
2023-11-27T23:40:09,115
2023-11-27T23:45:12,114
2023-11-27T23:50:11,114
2023-11-27T23:55:10,113
2023-11-28T00:01:06,113
2023-11-28T00:05:09,113
2023-11-28T00:10:10,114
2023-11-28T00:15:10,115
2023-11-28T00:21:12,114
2023-11-28T00:25:11,116
2023-11-28T00:30:12,117
2023-11-28T00:35:12,118
2023-11-28T00:40:11,114
2023-11-28T00:45:11,116
2023-11-28T00:50:10,114
2023-11-28T00:55:09,115
2023-11-28T01:00:07,114
2023-11-28T01:05:11,115
2023-11-28T01:10:12,115
2023-11-28T01:16:13,115
2023-11-28T01:20:35,113
2023-11-28T01:25:11,113
2023-11-28T01:30:11,112
2023-11-28T01:35:11,108
2023-11-28T01:40:07,107
2023-11-28T01:45:06,106
2023-11-28T01:51:37,104
2023-11-28T01:55:07,102
2023-11-28T02:00:16,102
2023-11-28T02:05:05,100
2023-11-28T02:10:06,96
2023-11-28T02:15:06,96
2023-11-28T02:20:05,94
2023-11-28T02:25:06,94
2023-11-28T02:30:18,94
2023-11-28T02:35:07,94
2023-11-28T02:40:14,93
2023-11-28T02:45:06,93
2023-11-28T02:50:06,93
2023-11-28T02:55:05,93
2023-11-28T03:00:06,93
2023-11-28T03:05:05,93
2023-11-28T03:10:07,92
2023-11-28T03:15:06,91
2023-11-28T03:20:16,91
2023-11-28T03:25:06,91
2023-11-28T03:30:14,91
2023-11-28T03:35:06,91
2023-11-28T03:40:06,91
2023-11-28T03:45:06,91
2023-11-28T03:50:07,91
2023-11-28T03:55:14,91
2023-11-28T04:00:06,92
2023-11-28T04:05:05,92
2023-11-28T04:10:06,92
2023-11-28T04:15:07,92
2023-11-28T04:20:07,91
2023-11-28T04:25:05,91
2023-11-28T04:30:06,91
2023-11-28T04:35:13,91
2023-11-28T04:40:06,91
2023-11-28T04:45:07,91
2023-11-28T04:50:06,91
2023-11-28T04:55:06,91
2023-11-28T05:00:14,91
2023-11-28T05:05:06,91
2023-11-28T05:10:05,92
2023-11-28T05:15:06,91
2023-11-28T05:20:06,91
2023-11-28T05:25:07,91
2023-11-28T05:30:06,90
2023-11-28T05:35:06,91
2023-11-28T05:40:15,91
2023-11-28T05:45:07,91
2023-11-28T05:50:13,92
2023-11-28T05:55:06,92
2023-11-28T06:00:07,92
2023-11-28T06:05:13,93
2023-11-28T06:10:07,95
2023-11-28T06:15:06,95
2023-11-28T06:20:06,96
2023-11-28T06:25:13,96
2023-11-28T06:30:06,96
2023-11-28T06:35:06,96
2023-11-28T06:40:07,101
2023-11-28T06:45:14,102
2023-11-28T06:50:06,102
2023-11-28T06:55:06,101
2023-11-28T07:00:07,100
2023-11-28T07:05:07,96
2023-11-28T07:10:14,95
2023-11-28T07:15:06,95
2023-11-28T07:20:13,94
2023-11-28T07:25:06,94
2023-11-28T07:30:09,94
2023-11-28T07:35:06,94
2023-11-28T07:40:13,95
2023-11-28T07:45:10,94
2023-11-28T07:50:10,94
2023-11-28T07:55:10,93
2023-11-28T08:00:13,93
2023-11-28T08:05:11,94
2023-11-28T08:10:10,93
2023-11-28T08:15:09,93
2023-11-28T08:20:11,92
2023-11-28T08:25:10,89
2023-11-28T08:30:08,88
2023-11-28T08:35:07,88
2023-11-28T08:40:11,88
2023-11-28T08:45:09,89
2023-11-28T08:50:10,89
2023-11-28T08:55:10,89
2023-11-28T09:00:12,89
2023-11-28T09:05:09,90
2023-11-28T09:10:11,89
2023-11-28T09:15:10,90
2023-11-28T09:20:09,90
2023-11-28T09:25:14,91
2023-11-28T09:30:10,92
2023-11-28T09:35:08,92
2023-11-28T09:40:10,92
2023-11-28T09:45:10,92
2023-11-28T09:50:10,92
2023-11-28T09:55:09,92
2023-11-28T10:00:10,92
2023-11-28T10:05:10,91
2023-11-28T10:10:10,91
2023-11-28T10:15:09,91
2023-11-28T10:20:11,91
2023-11-28T10:25:11,92
2023-11-28T10:30:11,91
2023-11-28T10:35:09,91
2023-11-28T10:40:08,91
2023-11-28T10:45:11,91
2023-11-28T10:50:10,91
2023-11-28T10:55:10,91
2023-11-28T11:00:11,91
2023-11-28T11:05:11,91
2023-11-28T11:10:10,91
2023-11-28T11:15:10,90
2023-11-28T11:20:10,90
2023-11-28T11:25:12,90
2023-11-28T11:30:10,89
2023-11-28T11:35:11,90
2023-11-28T11:40:09,90
2023-11-28T11:45:09,90
2023-11-28T11:50:09,90
2023-11-28T11:55:09,90
2023-11-28T12:00:11,90
2023-11-28T12:05:11,90
2023-11-28T12:10:11,91
2023-11-28T12:15:08,91
2023-11-28T12:20:11,92
2023-11-28T12:25:10,92
2023-11-28T12:30:10,92
2023-11-28T12:35:09,91
2023-11-28T12:40:11,91
2023-11-28T12:45:10,91
2023-11-28T12:50:10,91
2023-11-28T12:55:10,91
2023-11-28T13:00:10,91
2023-11-28T13:05:09,91
2023-11-28T13:10:10,91
2023-11-28T13:15:11,91
2023-11-28T13:20:09,91
2023-11-28T13:25:10,91
2023-11-28T13:30:09,91
2023-11-28T13:35:09,92
2023-11-28T13:40:10,92
2023-11-28T13:45:11,93
2023-11-28T13:50:10,93
2023-11-28T13:55:09,93
2023-11-28T14:00:11,92
2023-11-28T14:05:10,92
2023-11-28T14:10:11,93
2023-11-28T14:15:11,93
2023-11-28T14:20:12,93
2023-11-28T14:25:06,93
2023-11-28T14:30:06,93
2023-11-28T14:35:14,93
2023-11-28T14:40:06,93
2023-11-28T14:45:06,93
2023-11-28T14:50:07,93
2023-11-28T14:55:07,94
2023-11-28T15:00:16,93
2023-11-28T15:05:06,94
2023-11-28T15:10:07,94
2023-11-28T15:15:05,94
2023-11-28T15:20:07,94
2023-11-28T15:25:06,94
2023-11-28T15:30:14,94
2023-11-28T15:35:06,94
2023-11-28T15:40:06,94
2023-11-28T15:45:07,94
2023-11-28T15:50:07,94
2023-11-28T15:55:17,93
2023-11-28T16:00:08,93
2023-11-28T16:05:15,94
2023-11-28T16:10:06,93
2023-11-28T16:15:07,93
2023-11-28T16:20:14,94
2023-11-28T16:25:06,95
2023-11-28T16:30:14,96
2023-11-28T16:35:07,94
2023-11-28T16:40:13,95
2023-11-28T16:45:07,95
2023-11-28T16:50:15,95
2023-11-28T16:55:07,95
2023-11-28T17:00:15,95
2023-11-28T17:05:06,95
2023-11-28T17:10:06,95
2023-11-28T17:15:06,95
2023-11-28T17:20:06,95
2023-11-28T17:25:06,95
2023-11-28T17:30:15,95
2023-11-28T17:35:07,95
2023-11-28T17:40:13,95
2023-11-28T17:45:05,96
2023-11-28T17:50:06,96
2023-11-28T17:55:05,96
2023-11-28T18:00:07,95
2023-11-28T18:05:16,95
2023-11-28T18:10:08,96
2023-11-28T18:15:06,102
2023-11-28T18:20:17,104
2023-11-28T18:25:06,97
2023-11-28T18:30:07,97
2023-11-28T18:35:16,95
2023-11-28T18:40:07,96
2023-11-28T18:45:06,95
2023-11-28T18:50:06,95
2023-11-28T18:55:31,95
2023-11-28T19:00:06,95
2023-11-28T19:05:18,95
2023-11-28T19:10:07,95
2023-11-28T19:15:19,96
2023-11-28T19:20:07,95
2023-11-28T19:25:08,94
2023-11-28T19:30:17,93
2023-11-28T19:35:07,93
2023-11-28T19:40:08,93
2023-11-28T19:45:17,94
2023-11-28T19:50:07,93
2023-11-28T19:55:08,93
2023-11-28T20:00:05,93
2023-11-28T20:05:07,93
2023-11-28T20:10:07,94
2023-11-28T20:15:16,94
2023-11-28T20:20:07,93
2023-11-28T20:25:07,93
2023-11-28T20:30:12,93
2023-11-28T20:35:07,92
2023-11-28T20:40:07,92
2023-11-28T20:45:06,92
2023-11-28T20:50:14,93
2023-11-28T20:55:06,93
2023-11-28T21:00:07,93
2023-11-28T21:05:07,93
2023-11-28T21:10:23,94
2023-11-28T21:15:16,93
2023-11-28T21:20:08,94
2023-11-28T21:25:07,94
2023-11-28T21:30:08,94
2023-11-28T21:35:15,94
2023-11-28T21:40:07,95
2023-11-28T21:45:06,95
2023-11-28T21:50:06,100
2023-11-28T21:55:06,96
2023-11-28T22:00:06,96
2023-11-28T22:05:06,101
2023-11-28T22:10:16,100
2023-11-28T22:15:07,102
2023-11-28T22:20:06,103
2023-11-28T22:25:07,104
2023-11-28T22:30:17,105
2023-11-28T22:35:07,107
2023-11-28T22:40:05,106
2023-11-28T22:45:06,None
2023-11-28T22:50:08,None
2023-11-28T22:55:07,None
2023-11-28T23:00:18,None
2023-11-28T23:05:06,None
2023-11-28T23:10:07,115
2023-11-28T23:15:08,117
2023-11-28T23:20:17,119
2023-11-28T23:25:07,119
2023-11-28T23:30:07,None
2023-11-28T23:35:52,122
2023-11-28T23:40:06,121
2023-11-28T23:45:07,None
2023-11-28T23:50:08,None
2023-11-28T23:55:13,121
2023-11-29T00:00:08,121
2023-11-29T00:05:18,121
2023-11-29T00:10:08,119
2023-11-29T00:15:08,122
2023-11-29T00:20:19,122
2023-11-29T00:25:07,None
2023-11-29T00:30:14,None
2023-11-29T00:35:08,121
2023-11-29T00:40:17,121
2023-11-29T00:45:08,None
2023-11-29T00:50:08,122
2023-11-29T00:55:08,124
2023-11-29T01:00:19,None
2023-11-29T01:05:07,None
2023-11-29T01:10:12,124
2023-11-29T01:15:10,None
2023-11-29T01:20:14,None
2023-11-29T01:25:08,None
2023-11-29T01:30:07,123
2023-11-29T01:35:14,121
2023-11-29T01:40:08,121
2023-11-29T01:45:06,121
2023-11-29T01:50:15,None
2023-11-29T01:55:07,120
2023-11-29T02:00:07,115
2023-11-29T02:05:19,106
2023-11-29T02:10:07,107
2023-11-29T02:15:07,104
2023-11-29T02:20:07,103
2023-11-29T02:25:14,102
2023-11-29T02:30:07,100
2023-11-29T02:35:07,95
2023-11-29T02:40:07,100
2023-11-29T02:45:14,95
2023-11-29T02:50:06,95
2023-11-29T02:55:06,94
2023-11-29T03:00:16,93
2023-11-29T03:05:08,93
2023-11-29T03:10:07,92
2023-11-29T03:15:19,91
2023-11-29T03:20:05,91
2023-11-29T03:25:06,91
2023-11-29T03:30:06,91
2023-11-29T03:35:07,91
2023-11-29T03:40:05,91
2023-11-29T03:45:06,91
2023-11-29T03:50:06,None
2023-11-29T03:55:06,92
2023-11-29T04:00:07,92
2023-11-29T04:05:33,92
2023-11-29T04:10:07,92
2023-11-29T04:15:18,92
2023-11-29T04:20:07,92
2023-11-29T04:25:07,92
2023-11-29T04:30:13,92
2023-11-29T04:35:06,None
2023-11-29T04:40:07,91
2023-11-29T04:45:06,91
2023-11-29T04:50:14,94
2023-11-29T04:55:07,94
2023-11-29T05:00:15,94
2023-11-29T05:05:07,95
2023-11-29T05:10:07,94
2023-11-29T05:15:07,95
2023-11-29T05:20:18,94
2023-11-29T05:25:07,95
2023-11-29T05:30:14,95
2023-11-29T05:35:06,96
2023-11-29T05:40:31,96
2023-11-29T05:45:07,96
2023-11-29T05:50:07,95
2023-11-29T05:55:13,95
2023-11-29T06:00:07,93
2023-11-29T06:05:06,91
2023-11-29T06:10:15,91
2023-11-29T06:15:07,90
2023-11-29T06:20:13,90
2023-11-29T06:25:07,90
2023-11-29T06:30:15,89
2023-11-29T06:35:08,89
2023-11-29T06:40:07,89
2023-11-29T06:45:07,89
2023-11-29T06:50:13,89
2023-11-29T06:55:08,89
2023-11-29T07:00:06,88
2023-11-29T07:05:06,88
2023-11-29T07:10:07,88
2023-11-29T07:15:14,89
2023-11-29T07:20:06,91
2023-11-29T07:25:07,90
2023-11-29T07:30:16,91
2023-11-29T07:35:06,91
2023-11-29T07:40:07,91
2023-11-29T07:45:14,91
2023-11-29T07:50:06,90
2023-11-29T07:55:07,90
2023-11-29T08:00:10,89
2023-11-29T08:05:06,88
2023-11-29T08:10:06,88
2023-11-29T08:15:08,88
2023-11-29T08:20:06,88
2023-11-29T08:25:13,88
2023-11-29T08:30:06,87
2023-11-29T08:35:06,87
2023-11-29T08:40:12,87
2023-11-29T08:45:07,87
2023-11-29T08:50:07,87
2023-11-29T08:55:06,87
2023-11-29T09:00:06,87
2023-11-29T09:05:13,88
2023-11-29T09:10:06,88
2023-11-29T09:15:07,89
2023-11-29T09:20:14,89
2023-11-29T09:25:07,89
2023-11-29T09:30:06,88
2023-11-29T09:35:05,88
2023-11-29T09:40:06,88
2023-11-29T09:45:07,88
2023-11-29T09:50:14,88
2023-11-29T09:55:06,88
2023-11-29T10:00:07,88
2023-11-29T10:05:06,88
2023-11-29T10:10:07,87
2023-11-29T10:15:07,87
2023-11-29T10:20:06,87
2023-11-29T10:25:17,88
2023-11-29T10:30:06,88
2023-11-29T10:35:12,89
2023-11-29T10:40:07,90
2023-11-29T10:45:07,90
2023-11-29T10:50:06,91
2023-11-29T10:55:06,91
2023-11-29T11:00:14,92
2023-11-29T11:05:07,93
2023-11-29T11:10:05,93
2023-11-29T11:15:06,94
2023-11-29T11:20:14,96
2023-11-29T11:25:07,97
2023-11-29T11:30:07,97
2023-11-29T11:35:06,98
2023-11-29T11:40:07,95
2023-11-29T11:45:16,94
2023-11-29T11:50:07,94
2023-11-29T11:55:06,93
2023-11-29T12:00:06,93
2023-11-29T12:05:07,93
2023-11-29T12:10:07,93
2023-11-29T12:15:06,92
2023-11-29T12:20:06,93
2023-11-29T12:25:16,92
2023-11-29T12:30:07,92
2023-11-29T12:35:07,92
2023-11-29T12:40:06,91
2023-11-29T12:45:06,92
2023-11-29T12:50:14,93
2023-11-29T12:55:07,92
2023-11-29T13:00:05,92
2023-11-29T13:05:07,92
2023-11-29T13:10:07,92
2023-11-29T13:15:17,92
2023-11-29T13:20:06,93
2023-11-29T13:25:06,92
2023-11-29T13:30:15,92
2023-11-29T13:35:06,93
2023-11-29T13:40:13,93
2023-11-29T13:45:07,93
2023-11-29T13:50:07,93
2023-11-29T13:55:06,93
2023-11-29T14:00:06,93
2023-11-29T14:05:07,93
2023-11-29T14:10:14,93
2023-11-29T14:15:06,93
2023-11-29T14:20:07,93
2023-11-29T14:25:15,93
2023-11-29T14:30:07,93
2023-11-29T14:35:08,93
2023-11-29T14:40:16,93
2023-11-29T14:45:08,94
2023-11-29T14:50:06,94
2023-11-29T14:55:05,93
2023-11-29T15:00:07,93
2023-11-29T15:05:07,93
2023-11-29T15:10:16,93
2023-11-29T15:15:07,93
2023-11-29T15:20:06,93
2023-11-29T15:25:07,94
2023-11-29T15:30:18,94
2023-11-29T15:35:05,95
2023-11-29T15:40:06,93
2023-11-29T15:45:07,95
2023-11-29T15:50:17,95
2023-11-29T15:55:06,95
2023-11-29T16:00:07,94
2023-11-29T16:05:13,95
2023-11-29T16:10:08,95
2023-11-29T16:15:07,97
2023-11-29T16:20:06,96
2023-11-29T16:25:08,95
2023-11-29T16:30:18,95
2023-11-29T16:35:06,95
2023-11-29T16:40:07,94
2023-11-29T16:45:06,94
2023-11-29T16:50:06,94
2023-11-29T16:55:05,94
2023-11-29T17:00:07,95
2023-11-29T17:05:20,94
2023-11-29T17:10:07,94
2023-11-29T17:15:06,94
2023-11-29T17:20:06,94
2023-11-29T17:25:06,95
2023-11-29T17:30:08,96
2023-11-29T17:35:05,95
2023-11-29T17:40:06,96
2023-11-29T17:45:08,96
2023-11-29T17:50:16,96
2023-11-29T17:55:08,97
2023-11-29T18:00:08,97
2023-11-29T18:05:07,95
2023-11-29T18:10:06,95
2023-11-29T18:15:07,95
2023-11-29T18:20:17,96
2023-11-29T18:25:07,94
2023-11-29T18:30:07,94
2023-11-29T18:35:15,93
2023-11-29T18:40:09,93
2023-11-29T18:45:07,93
2023-11-29T18:50:16,93
2023-11-29T18:55:07,93
2023-11-29T19:00:07,93
2023-11-29T19:05:07,93
2023-11-29T19:10:07,93
2023-11-29T19:15:07,93
2023-11-29T19:20:17,94
2023-11-29T19:25:07,94
2023-11-29T19:30:14,93
2023-11-29T19:35:08,94
2023-11-29T19:40:07,94
2023-11-29T19:45:07,93
2023-11-29T19:50:17,93
2023-11-29T19:55:07,93
2023-11-29T20:00:08,93
2023-11-29T20:05:06,93
2023-11-29T20:10:08,94
2023-11-29T20:15:19,93
2023-11-29T20:20:08,94
2023-11-29T20:25:08,93
2023-11-29T20:30:20,94
2023-11-29T20:35:16,93
2023-11-29T20:40:09,93
2023-11-29T20:45:08,94
2023-11-29T20:50:07,94
2023-11-29T20:55:16,94
2023-11-29T21:00:15,94
2023-11-29T21:05:07,93
2023-11-29T21:10:08,94
2023-11-29T21:15:07,95
2023-11-29T21:20:08,94
2023-11-29T21:25:17,95
2023-11-29T21:30:07,95
2023-11-29T21:35:35,95
2023-11-29T21:40:15,95
2023-11-29T21:45:07,96
2023-11-29T21:50:08,101
2023-11-29T21:55:08,97
2023-11-29T22:00:18,101
2023-11-29T22:05:06,102
2023-11-29T22:10:08,101
2023-11-29T22:15:07,104
2023-11-29T22:20:08,105
2023-11-29T22:25:16,105
2023-11-29T22:30:05,107
2023-11-29T22:35:08,107
2023-11-29T22:40:08,108
2023-11-29T22:45:17,None
2023-11-29T22:50:13,None
2023-11-29T22:55:06,None
2023-11-29T23:00:07,None
2023-11-29T23:05:07,113
2023-11-29T23:10:15,None
2023-11-29T23:15:07,113
2023-11-29T23:20:08,113
2023-11-29T23:25:07,115
2023-11-29T23:30:15,114
2023-11-29T23:35:15,115
2023-11-29T23:40:07,114
2023-11-29T23:45:07,115
2023-11-29T23:50:16,116
2023-11-29T23:55:06,116
2023-11-30T00:00:07,117
2023-11-30T00:05:18,117
2023-11-30T00:10:08,115
2023-11-30T00:15:07,118
2023-11-30T00:20:15,120
2023-11-30T00:25:05,119
2023-11-30T00:30:07,120
2023-11-30T00:35:20,119
2023-11-30T00:40:08,119
2023-11-30T00:45:15,121
2023-11-30T00:50:10,122
2023-11-30T00:55:07,None
2023-11-30T01:00:07,None
2023-11-30T01:05:13,None
2023-11-30T01:10:11,None
2023-11-30T01:15:06,None
2023-11-30T01:20:08,None
2023-11-30T01:25:12,None
2023-11-30T01:30:07,None
2023-11-30T01:35:08,None
2023-11-30T01:40:52,None
2023-11-30T01:45:17,None
2023-11-30T01:53:12,None
2023-11-30T01:55:06,None
2023-11-30T02:00:07,108
2023-11-30T02:10:11,104
2023-11-30T02:15:07,102
2023-11-30T02:20:08,100
2023-11-30T02:25:17,101
2023-11-30T02:30:05,97
2023-11-30T02:35:15,94
2023-11-30T02:40:07,94
2023-11-30T02:45:15,94
2023-11-30T02:50:07,92
2023-11-30T02:55:06,91
2023-11-30T03:00:07,91
2023-11-30T03:05:07,91
2023-11-30T03:10:18,91
2023-11-30T03:15:08,91
2023-11-30T03:21:44,90
2023-11-30T03:25:07,90
2023-11-30T03:30:25,90
2023-11-30T03:35:07,90
2023-11-30T03:40:14,90
2023-11-30T03:45:07,90
2023-11-30T03:50:13,90
2023-11-30T03:55:07,90
2023-11-30T04:00:08,90
2023-11-30T04:05:17,90
2023-11-30T04:10:07,90
2023-11-30T04:15:07,90
2023-11-30T04:30:13,89
2023-11-30T04:35:11,89
2023-11-30T04:40:12,89
2023-11-30T04:45:25,90
2023-11-30T04:50:10,90
2023-11-30T04:55:10,90
2023-11-30T05:00:10,90
2023-11-30T05:05:10,89
2023-11-30T05:10:10,90
2023-11-30T05:15:11,90
2023-11-30T05:20:11,90
2023-11-30T05:25:11,89
2023-11-30T05:30:10,90
2023-11-30T05:35:10,90
2023-11-30T05:40:11,90
2023-11-30T05:45:11,90
2023-11-30T05:50:10,91
2023-11-30T05:55:11,92
2023-11-30T06:00:11,93
2023-11-30T06:05:13,94
2023-11-30T06:10:10,95
2023-11-30T06:15:11,96
2023-11-30T06:20:10,100
2023-11-30T06:25:11,97
2023-11-30T06:30:09,96
2023-11-30T06:35:09,96
2023-11-30T06:40:13,97
2023-11-30T06:45:10,97
2023-11-30T06:50:11,102
2023-11-30T06:55:12,104
2023-11-30T07:00:11,101
2023-11-30T07:05:12,101
2023-11-30T07:10:09,101
2023-11-30T07:15:08,101
2023-11-30T07:20:10,96
2023-11-30T07:25:10,95
2023-11-30T07:30:11,94
2023-11-30T07:35:11,94
2023-11-30T07:40:10,94
2023-11-30T07:45:11,94
2023-11-30T07:50:09,94
2023-11-30T07:55:10,93
2023-11-30T08:00:10,93
2023-11-30T08:05:12,93
2023-11-30T08:10:09,91
2023-11-30T08:15:11,92
2023-11-30T08:20:10,92
2023-11-30T08:25:11,90
2023-11-30T08:30:11,89
2023-11-30T08:35:09,88
2023-11-30T08:40:10,88
2023-11-30T08:45:11,88
2023-11-30T08:50:10,88
2023-11-30T08:55:09,88
2023-11-30T09:00:10,88
2023-11-30T09:05:13,90
2023-11-30T09:10:09,89
2023-11-30T09:15:11,89
2023-11-30T09:20:10,89
2023-11-30T09:25:09,89
2023-11-30T09:30:10,89
2023-11-30T09:35:11,89
2023-11-30T09:40:09,89
2023-11-30T09:45:12,89
2023-11-30T09:50:11,89
2023-11-30T09:55:09,90
2023-11-30T10:00:09,90
2023-11-30T10:05:10,91
2023-11-30T10:10:10,91
2023-11-30T10:15:09,91
2023-11-30T10:20:06,91
2023-11-30T10:25:06,90
2023-11-30T10:30:11,89
2023-11-30T10:35:10,89
2023-11-30T10:40:09,89
2023-11-30T10:45:10,90
2023-11-30T10:50:10,91
2023-11-30T10:55:12,90
2023-11-30T11:00:10,91
2023-11-30T11:05:13,91
2023-11-30T11:10:12,91
2023-11-30T11:15:09,91
2023-11-30T11:20:10,91
2023-11-30T11:25:10,92
2023-11-30T11:30:10,92
2023-11-30T11:35:10,92
2023-11-30T11:40:10,92
2023-11-30T11:45:10,92
2023-11-30T11:50:09,92
2023-11-30T11:55:13,92
2023-11-30T12:00:12,90
2023-11-30T12:05:12,90
2023-11-30T12:10:11,90
2023-11-30T12:15:10,90
2023-11-30T12:20:09,90
2023-11-30T12:25:09,90
2023-11-30T12:30:11,90
2023-11-30T12:35:10,90
2023-11-30T12:40:09,90
2023-11-30T12:45:10,90
2023-11-30T12:50:11,91
2023-11-30T12:55:10,91
2023-11-30T13:00:11,90
2023-11-30T13:05:12,91
2023-11-30T13:10:10,91
2023-11-30T13:15:10,91
2023-11-30T13:20:10,91
2023-11-30T13:25:12,92
2023-11-30T13:30:10,92
2023-11-30T13:35:11,92
2023-11-30T13:40:09,92
2023-11-30T13:45:10,92
2023-11-30T13:50:14,93
2023-11-30T13:55:10,93
2023-11-30T14:00:09,93
2023-11-30T14:05:11,93
2023-11-30T14:10:09,93
2023-11-30T14:15:11,93
2023-11-30T14:20:11,94
2023-11-30T14:25:10,93
2023-11-30T14:30:11,94
2023-11-30T14:35:09,94
2023-11-30T14:40:09,94
2023-11-30T14:45:09,95
2023-11-30T14:50:11,95
2023-11-30T14:55:12,94
2023-11-30T15:00:12,95
2023-11-30T15:05:10,96
2023-11-30T15:10:08,96
2023-11-30T15:15:12,95
2023-11-30T15:20:10,95
2023-11-30T15:25:11,94
2023-11-30T15:30:10,95
2023-11-30T15:35:13,94
2023-11-30T15:40:09,94
2023-11-30T15:45:10,94
2023-11-30T15:50:09,94
2023-11-30T15:55:10,94
2023-11-30T16:00:10,94
2023-11-30T16:05:10,95
2023-11-30T16:10:09,95
2023-11-30T16:15:10,95
2023-11-30T16:20:08,94
2023-11-30T16:25:10,95
2023-11-30T16:30:11,95
2023-11-30T16:35:10,95
2023-11-30T16:40:09,95
2023-11-30T16:45:05,95
2023-11-30T16:50:10,95
2023-11-30T16:55:14,95
2023-11-30T17:00:11,95
2023-11-30T17:05:10,95
2023-11-30T17:10:11,96
2023-11-30T17:15:12,94
2023-11-30T17:20:11,94
2023-11-30T17:25:11,95
2023-11-30T17:30:14,95
2023-11-30T17:35:07,96
2023-11-30T17:40:06,95
2023-11-30T17:45:07,94
2023-11-30T17:50:13,95
2023-11-30T17:55:08,94
2023-11-30T18:00:06,96
2023-11-30T18:05:56,96
2023-11-30T18:10:07,95
2023-11-30T18:15:14,96
2023-11-30T18:20:08,95
2023-11-30T18:25:07,94
2023-11-30T18:30:15,94
2023-11-30T18:35:07,94
2023-11-30T18:40:07,94
2023-11-30T18:45:07,93
2023-11-30T18:50:06,94
2023-11-30T18:55:06,94
2023-11-30T19:00:13,94
2023-11-30T19:05:06,94
2023-11-30T19:10:15,94
2023-11-30T19:15:08,96
2023-11-30T19:20:07,101
2023-11-30T19:25:15,96
2023-11-30T19:30:07,97
2023-11-30T19:35:07,97
2023-11-30T19:40:16,96
2023-11-30T19:45:07,97
2023-11-30T19:50:07,95
2023-11-30T19:55:06,96
2023-11-30T20:00:07,95
